EmployeeId,DateWorked,JobCode,CostCode,PayType,HoursWorked,WorkOrder,Department,Notes
201,2025-06-07,JOB175,0499,DT,6,WO246,Maintenance,Emergency call
630,2025-06-29,JOB747,0488,DT,4,WO805,Safety,Weekend work
129,2025-05-24,JOB920,0418,DT,4,WO572,FieldOps,Night shift
354,2025-08-17,JOB535,0420,OT,4,WO253,FieldOps,Weekend work
912,2025-06-27,JOB246,0426,DT,6,WO746,Logistics,Emergency call
745,2025-07-28,JOB970,0448,OT,12,WO843,FieldOps,Weekend work
547,2025-07-14,JOB196,0407,DT,4,WO915,Safety,Day shift
977,2025-07-25,JOB902,0471,OT,8,WO935,Safety,Emergency call
284,2025-07-24,JOB937,0411,OT,8,WO768,Maintenance,Weekend work
309,2025-08-08,JOB564,0442,OT,4,WO376,Logistics,Day shift
776,2025-06-28,JOB387,0488,REG,6,WO277,FieldOps,Overtime
472,2025-06-24,JOB592,0460,DT,12,WO368,Logistics,Weekend work
593,2025-06-27,JOB382,0472,REG,8,WO123,Logistics,Night shift
181,2025-08-03,JOB137,0451,OT,10,WO126,FieldOps,Overtime
313,2025-08-04,JOB114,0495,OT,6,WO261,Logistics,Weekend work
373,2025-08-20,JOB796,0463,DT,6,WO755,Maintenance,Regular schedule
417,2025-07-19,JOB884,0425,OT,10,WO139,FieldOps,Overtime
719,2025-07-02,JOB864,0453,DT,4,WO629,Maintenance,Weekend work
898,2025-06-13,JOB835,0431,DT,6,WO802,Maintenance,Weekend work
741,2025-08-04,JOB618,0475,OT,8,WO198,FieldOps,Day shift
191,2025-05-24,JOB813,0430,DT,10,WO910,Logistics,Emergency call
535,2025-07-22,JOB663,0495,OT,10,WO458,Maintenance,Overtime
271,2025-06-28,JOB754,0468,OT,10,WO783,Safety,Regular schedule
263,2025-06-25,JOB510,0492,OT,10,WO450,Logistics,Overtime
368,2025-07-17,JOB393,0494,OT,12,WO378,Logistics,Night shift
759,2025-05-29,JOB631,0418,DT,10,WO550,FieldOps,Overtime
722,2025-07-14,JOB955,0434,REG,10,WO396,Maintenance,Day shift
398,2025-07-19,JOB570,0469,DT,6,WO384,Safety,Weekend work
326,2025-07-28,JOB164,0495,DT,12,WO231,Logistics,Night shift
439,2025-07-16,JOB460,0474,REG,8,WO253,Safety,Regular schedule
215,2025-07-04,JOB987,0442,OT,8,WO527,Safety,Overtime
426,2025-07-06,JOB300,0463,REG,6,WO377,Safety,Day shift
629,2025-06-22,JOB945,0466,OT,6,WO879,Maintenance,Weekend work
814,2025-08-05,JOB558,0438,REG,4,WO792,Logistics,Emergency call
813,2025-07-20,JOB136,0467,OT,12,WO432,Maintenance,Weekend work
440,2025-06-03,JOB599,0414,REG,12,WO371,Logistics,Regular schedule
308,2025-07-24,JOB171,0405,DT,10,WO537,Logistics,Weekend work
617,2025-07-08,JOB957,0448,REG,6,WO982,Logistics,Day shift
833,2025-06-01,JOB978,0433,DT,6,WO103,Maintenance,Emergency call
330,2025-07-22,JOB193,0455,OT,12,WO479,FieldOps,Overtime
445,2025-07-26,JOB759,0453,REG,10,WO510,Maintenance,Emergency call
565,2025-07-11,JOB343,0475,REG,6,WO765,Maintenance,Emergency call
795,2025-08-01,JOB114,0409,REG,10,WO837,Safety,Night shift
303,2025-05-26,JOB402,0478,DT,4,WO279,Maintenance,Regular schedule
816,2025-07-06,JOB833,0473,OT,6,WO835,Maintenance,Emergency call
543,2025-06-28,JOB602,0409,OT,10,WO575,Logistics,Emergency call
433,2025-06-11,JOB689,0469,REG,10,WO886,Maintenance,Regular schedule
152,2025-06-01,JOB361,0458,OT,12,WO223,Maintenance,Day shift
692,2025-06-03,JOB568,0410,OT,6,WO314,Safety,Emergency call
827,2025-06-26,JOB621,0435,REG,6,WO457,FieldOps,Regular schedule
849,2025-06-19,JOB275,0453,DT,4,WO791,Safety,Day shift
811,2025-06-01,JOB532,0430,REG,6,WO717,Safety,Regular schedule
341,2025-06-29,JOB541,0477,OT,8,WO226,Logistics,Overtime
820,2025-08-13,JOB181,0498,DT,6,WO540,Logistics,Night shift
532,2025-08-05,JOB995,0480,OT,12,WO964,Maintenance,Weekend work
709,2025-06-24,JOB613,0408,DT,10,WO246,Maintenance,Regular schedule
432,2025-06-21,JOB302,0469,OT,10,WO215,FieldOps,Day shift
230,2025-08-12,JOB474,0484,REG,8,WO856,Safety,Regular schedule
827,2025-07-27,JOB520,0437,REG,10,WO703,Logistics,Regular schedule
260,2025-07-04,JOB667,0489,DT,8,WO634,Maintenance,Weekend work
500,2025-06-15,JOB274,0452,REG,12,WO153,Maintenance,Overtime
327,2025-07-09,JOB465,0469,OT,12,WO201,FieldOps,Overtime
562,2025-06-06,JOB676,0426,DT,6,WO345,Safety,Day shift
210,2025-06-26,JOB944,0464,DT,10,WO453,Logistics,Weekend work
200,2025-06-04,JOB713,0457,REG,10,WO575,Maintenance,Night shift
603,2025-07-24,JOB570,0453,DT,12,WO743,Logistics,Emergency call
701,2025-07-15,JOB780,0437,REG,12,WO930,Maintenance,Day shift
905,2025-06-25,JOB188,0478,OT,12,WO817,Logistics,Weekend work
572,2025-06-19,JOB398,0429,OT,4,WO966,FieldOps,Overtime
677,2025-08-18,JOB949,0417,DT,6,WO523,Logistics,Weekend work
300,2025-08-17,JOB770,0489,OT,8,WO912,Maintenance,Emergency call
877,2025-06-11,JOB394,0492,DT,8,WO419,Maintenance,Night shift
404,2025-07-14,JOB468,0422,DT,8,WO304,Logistics,Emergency call
134,2025-07-23,JOB294,0482,REG,10,WO274,Maintenance,Weekend work
442,2025-06-02,JOB761,0400,REG,4,WO102,FieldOps,Night shift
263,2025-07-25,JOB193,0435,OT,12,WO585,Maintenance,Night shift
408,2025-07-05,JOB762,0432,OT,8,WO917,Maintenance,Weekend work
667,2025-07-01,JOB112,0455,OT,6,WO916,Maintenance,Emergency call
381,2025-07-07,JOB684,0487,OT,6,WO522,FieldOps,Emergency call
362,2025-07-05,JOB494,0465,OT,10,WO484,FieldOps,Night shift
322,2025-06-29,JOB182,0434,OT,12,WO402,Logistics,Day shift
435,2025-07-18,JOB239,0485,OT,6,WO253,FieldOps,Overtime
373,2025-06-24,JOB473,0486,REG,4,WO114,Maintenance,Regular schedule
599,2025-06-21,JOB184,0474,REG,10,WO735,Maintenance,Overtime
773,2025-06-20,JOB330,0402,DT,10,WO595,Logistics,Regular schedule
573,2025-05-28,JOB325,0439,REG,4,WO580,Logistics,Day shift
323,2025-06-04,JOB766,0446,REG,8,WO569,Safety,Night shift
909,2025-06-30,JOB920,0458,DT,12,WO237,FieldOps,Weekend work
848,2025-05-25,JOB317,0482,REG,12,WO315,Maintenance,Regular schedule
305,2025-08-04,JOB695,0428,OT,8,WO626,Logistics,Night shift
137,2025-07-06,JOB454,0482,DT,10,WO222,Maintenance,Night shift
263,2025-06-02,JOB690,0440,REG,4,WO496,Maintenance,Regular schedule
937,2025-08-11,JOB826,0467,DT,6,WO896,Logistics,Day shift
607,2025-07-13,JOB786,0488,DT,8,WO137,Safety,Overtime
848,2025-07-30,JOB693,0468,DT,4,WO928,Maintenance,Overtime
106,2025-08-12,JOB780,0479,DT,4,WO867,Safety,Overtime
129,2025-07-31,JOB985,0443,DT,12,WO322,FieldOps,Overtime
943,2025-06-21,JOB713,0440,REG,8,WO804,Maintenance,Overtime
314,2025-06-27,JOB150,0496,REG,10,WO430,FieldOps,Weekend work
816,2025-08-16,JOB508,0498,OT,4,WO905,Logistics,Emergency call
187,2025-08-20,JOB744,0445,REG,4,WO665,FieldOps,Overtime
622,2025-06-15,JOB273,0493,OT,10,WO557,Safety,Regular schedule
570,2025-07-15,JOB390,0444,REG,10,WO221,Logistics,Day shift
364,2025-07-12,JOB942,0420,REG,8,WO412,FieldOps,Emergency call
571,2025-08-04,JOB263,0408,REG,12,WO682,Safety,Overtime
774,2025-06-22,JOB772,0475,OT,6,WO164,FieldOps,Weekend work
306,2025-08-15,JOB685,0496,OT,12,WO936,Maintenance,Overtime
719,2025-08-06,JOB616,0437,DT,4,WO459,FieldOps,Emergency call
846,2025-06-29,JOB291,0473,REG,8,WO763,Safety,Night shift
379,2025-08-11,JOB306,0475,REG,10,WO302,Safety,Regular schedule
877,2025-08-12,JOB417,0494,DT,12,WO795,Safety,Weekend work
524,2025-06-06,JOB385,0412,OT,12,WO282,Logistics,Emergency call
423,2025-07-11,JOB565,0406,REG,8,WO430,FieldOps,Day shift
732,2025-07-14,JOB136,0474,REG,10,WO782,Maintenance,Weekend work
223,2025-06-16,JOB914,0430,REG,6,WO304,Logistics,Regular schedule
786,2025-07-25,JOB462,0424,OT,8,WO690,Safety,Emergency call
670,2025-06-29,JOB995,0431,OT,6,WO742,FieldOps,Day shift
531,2025-08-03,JOB490,0436,OT,10,WO938,Safety,Day shift
832,2025-06-08,JOB831,0417,REG,12,WO212,Safety,Day shift
822,2025-06-12,JOB707,0451,DT,6,WO819,Safety,Weekend work
698,2025-06-16,JOB426,0457,REG,10,WO494,Maintenance,Night shift
465,2025-08-01,JOB927,0463,OT,4,WO759,Maintenance,Day shift
630,2025-07-24,JOB913,0454,DT,4,WO789,FieldOps,Night shift
723,2025-06-12,JOB814,0462,DT,6,WO294,Safety,Night shift
798,2025-07-15,JOB467,0473,REG,12,WO120,Maintenance,Night shift
540,2025-06-18,JOB212,0401,REG,12,WO450,Maintenance,Regular schedule
566,2025-06-20,JOB948,0499,REG,6,WO800,FieldOps,Emergency call
186,2025-06-03,JOB507,0458,OT,4,WO344,Logistics,Night shift
469,2025-07-08,JOB717,0495,DT,10,WO257,Maintenance,Overtime
995,2025-07-13,JOB185,0461,OT,4,WO419,FieldOps,Overtime
153,2025-05-27,JOB730,0488,OT,8,WO488,Safety,Day shift
950,2025-07-10,JOB493,0488,REG,10,WO500,FieldOps,Day shift
225,2025-06-18,JOB218,0410,DT,8,WO113,Logistics,Day shift
592,2025-08-18,JOB858,0455,OT,10,WO655,Logistics,Overtime
530,2025-08-05,JOB954,0419,OT,10,WO208,Safety,Emergency call
291,2025-06-14,JOB230,0492,OT,8,WO153,Logistics,Day shift
852,2025-06-24,JOB887,0457,REG,10,WO444,Maintenance,Regular schedule
152,2025-08-05,JOB635,0405,OT,10,WO362,Safety,Weekend work
803,2025-06-21,JOB564,0492,OT,10,WO652,Logistics,Emergency call
278,2025-06-15,JOB117,0499,OT,12,WO723,FieldOps,Day shift
486,2025-06-16,JOB906,0471,REG,10,WO124,Logistics,Regular schedule
985,2025-06-09,JOB953,0476,REG,12,WO100,Maintenance,Day shift
586,2025-07-18,JOB785,0467,REG,4,WO946,Logistics,Day shift
466,2025-07-20,JOB541,0477,REG,4,WO458,Maintenance,Night shift
148,2025-05-23,JOB860,0473,DT,10,WO289,Safety,Night shift
751,2025-07-06,JOB302,0497,REG,4,WO923,FieldOps,Emergency call
191,2025-08-03,JOB907,0469,REG,10,WO956,Logistics,Night shift
173,2025-05-31,JOB586,0431,DT,12,WO633,Maintenance,Night shift
116,2025-07-20,JOB480,0479,OT,8,WO654,Logistics,Night shift
686,2025-07-13,JOB426,0461,REG,4,WO962,Maintenance,Regular schedule
537,2025-05-30,JOB161,0420,REG,4,WO887,Maintenance,Day shift
724,2025-06-18,JOB613,0429,DT,10,WO819,FieldOps,Regular schedule
267,2025-07-06,JOB336,0491,OT,8,WO401,Logistics,Day shift
791,2025-06-27,JOB896,0430,DT,6,WO290,FieldOps,Day shift
962,2025-07-05,JOB183,0456,DT,10,WO982,Safety,Overtime
702,2025-08-15,JOB354,0455,DT,6,WO415,FieldOps,Emergency call
543,2025-06-09,JOB370,0448,DT,6,WO406,Safety,Regular schedule
850,2025-08-15,JOB500,0413,DT,8,WO326,Logistics,Night shift
286,2025-08-01,JOB707,0476,DT,6,WO303,Logistics,Weekend work
595,2025-07-13,JOB198,0415,OT,6,WO479,Safety,Overtime
226,2025-07-04,JOB485,0480,OT,6,WO478,FieldOps,Regular schedule
605,2025-05-26,JOB918,0416,OT,4,WO685,FieldOps,Overtime
644,2025-07-01,JOB530,0478,OT,12,WO184,Maintenance,Day shift
472,2025-07-17,JOB548,0432,OT,10,WO884,Safety,Night shift
925,2025-08-06,JOB592,0491,OT,8,WO103,Logistics,Weekend work
433,2025-06-09,JOB540,0467,OT,4,WO669,Maintenance,Overtime
642,2025-06-04,JOB919,0436,DT,10,WO415,Maintenance,Day shift
175,2025-08-13,JOB218,0411,OT,6,WO910,Maintenance,Regular schedule
458,2025-07-04,JOB955,0438,DT,12,WO532,Logistics,Overtime
346,2025-07-18,JOB967,0419,REG,4,WO184,Logistics,Overtime
122,2025-08-01,JOB601,0429,REG,4,WO816,Maintenance,Emergency call
903,2025-07-27,JOB982,0416,DT,12,WO880,Safety,Emergency call
751,2025-08-17,JOB116,0417,OT,8,WO408,Maintenance,Weekend work
480,2025-06-06,JOB938,0478,DT,6,WO769,FieldOps,Day shift
191,2025-05-24,JOB342,0426,REG,12,WO929,Maintenance,Overtime
241,2025-07-21,JOB634,0417,DT,4,WO924,Logistics,Regular schedule
837,2025-06-29,JOB172,0483,DT,6,WO720,Logistics,Night shift
339,2025-07-22,JOB643,0453,REG,12,WO867,Logistics,Emergency call
392,2025-08-09,JOB695,0471,DT,10,WO436,Logistics,Emergency call
943,2025-05-29,JOB787,0453,DT,8,WO265,Safety,Overtime
564,2025-06-20,JOB995,0427,DT,12,WO678,Maintenance,Overtime
220,2025-08-11,JOB996,0409,REG,4,WO770,Logistics,Day shift
389,2025-07-09,JOB373,0460,REG,4,WO739,Logistics,Emergency call
214,2025-07-30,JOB758,0447,DT,8,WO454,Safety,Night shift
596,2025-08-18,JOB177,0418,REG,4,WO943,Safety,Weekend work
539,2025-06-03,JOB144,0429,OT,8,WO439,Safety,Overtime
445,2025-05-25,JOB229,0401,OT,6,WO159,Safety,Emergency call
812,2025-05-30,JOB741,0460,DT,12,WO612,Safety,Weekend work
853,2025-07-29,JOB492,0478,DT,6,WO335,Safety,Day shift
399,2025-08-05,JOB786,0482,REG,8,WO280,Safety,Emergency call
829,2025-06-20,JOB138,0464,REG,12,WO432,Maintenance,Night shift
322,2025-08-19,JOB231,0439,DT,12,WO152,Safety,Weekend work
877,2025-05-24,JOB330,0487,REG,8,WO941,Maintenance,Emergency call
911,2025-06-13,JOB238,0402,REG,4,WO938,FieldOps,Day shift
100,2025-08-11,JOB860,0481,DT,12,WO580,Logistics,Night shift
370,2025-06-07,JOB312,0466,DT,4,WO269,Safety,Night shift
237,2025-08-05,JOB936,0402,OT,10,WO723,Maintenance,Emergency call
576,2025-07-07,JOB403,0415,DT,8,WO984,Safety,Emergency call
733,2025-06-06,JOB798,0454,REG,10,WO268,Safety,Overtime
653,2025-06-22,JOB571,0449,REG,4,WO560,Maintenance,Overtime
401,2025-07-19,JOB385,0416,DT,8,WO465,Maintenance,Regular schedule
510,2025-07-11,JOB984,0475,DT,4,WO834,FieldOps,Night shift
501,2025-08-09,JOB761,0414,OT,12,WO507,FieldOps,Weekend work
469,2025-07-31,JOB522,0425,DT,12,WO434,Safety,Night shift
950,2025-06-26,JOB366,0408,REG,8,WO803,Safety,Regular schedule
894,2025-08-06,JOB626,0404,DT,8,WO519,Logistics,Weekend work
150,2025-07-21,JOB986,0435,REG,12,WO247,Safety,Day shift
141,2025-06-18,JOB197,0473,DT,10,WO755,Logistics,Emergency call
997,2025-06-28,JOB122,0409,DT,6,WO505,Maintenance,Regular schedule
319,2025-07-30,JOB646,0461,OT,12,WO623,Maintenance,Night shift
873,2025-06-16,JOB623,0419,OT,12,WO863,Maintenance,Overtime
905,2025-07-09,JOB973,0494,REG,4,WO756,Safety,Emergency call
422,2025-08-19,JOB341,0458,DT,4,WO100,Maintenance,Overtime
215,2025-06-28,JOB356,0400,REG,10,WO840,Maintenance,Emergency call
334,2025-07-08,JOB257,0417,OT,12,WO240,Safety,Regular schedule
702,2025-06-24,JOB694,0462,DT,10,WO662,Logistics,Weekend work
832,2025-06-04,JOB584,0467,REG,4,WO190,Maintenance,Overtime
641,2025-08-17,JOB906,0460,DT,6,WO621,Safety,Day shift
722,2025-08-02,JOB612,0483,OT,10,WO597,Maintenance,Overtime
171,2025-08-08,JOB196,0425,REG,12,WO425,Maintenance,Overtime
186,2025-06-06,JOB632,0485,REG,4,WO386,Safety,Emergency call
580,2025-08-16,JOB118,0451,REG,6,WO835,Safety,Night shift
872,2025-05-31,JOB607,0466,OT,12,WO555,Safety,Emergency call
161,2025-07-12,JOB103,0497,OT,10,WO552,Logistics,Night shift
510,2025-07-07,JOB970,0444,DT,10,WO700,FieldOps,Day shift
310,2025-07-03,JOB381,0454,OT,12,WO987,FieldOps,Day shift
129,2025-06-06,JOB710,0481,DT,12,WO791,Logistics,Regular schedule
631,2025-05-30,JOB578,0427,DT,12,WO267,Logistics,Weekend work
656,2025-06-20,JOB931,0430,OT,12,WO909,Safety,Emergency call
380,2025-07-12,JOB290,0495,DT,4,WO153,Logistics,Regular schedule
928,2025-08-03,JOB656,0406,OT,8,WO727,Safety,Weekend work
690,2025-07-27,JOB513,0427,REG,4,WO679,Maintenance,Emergency call
728,2025-06-21,JOB256,0453,DT,12,WO894,Logistics,Weekend work
741,2025-07-28,JOB194,0408,REG,8,WO510,Maintenance,Overtime
526,2025-07-30,JOB175,0439,DT,6,WO568,Maintenance,Weekend work
144,2025-07-03,JOB550,0438,OT,6,WO466,FieldOps,Overtime
987,2025-06-08,JOB943,0434,DT,12,WO470,Logistics,Night shift
716,2025-07-15,JOB708,0463,DT,6,WO176,Logistics,Day shift
370,2025-07-29,JOB150,0404,OT,10,WO172,Logistics,Overtime
847,2025-07-07,JOB381,0421,OT,10,WO534,FieldOps,Day shift
825,2025-07-19,JOB791,0498,DT,12,WO847,FieldOps,Overtime
629,2025-05-31,JOB508,0436,REG,6,WO584,FieldOps,Night shift
158,2025-06-10,JOB656,0416,OT,6,WO487,Maintenance,Day shift
892,2025-06-21,JOB145,0405,REG,12,WO312,Safety,Night shift
849,2025-08-13,JOB586,0415,REG,6,WO204,Maintenance,Day shift
172,2025-06-24,JOB668,0456,OT,8,WO762,FieldOps,Overtime
230,2025-08-02,JOB231,0442,REG,8,WO808,Safety,Weekend work
424,2025-07-21,JOB462,0426,DT,12,WO625,FieldOps,Regular schedule
222,2025-05-25,JOB646,0486,OT,10,WO837,FieldOps,Night shift
829,2025-05-30,JOB931,0442,DT,12,WO762,Safety,Weekend work
638,2025-07-28,JOB469,0447,DT,12,WO479,Maintenance,Weekend work
686,2025-06-17,JOB220,0442,DT,10,WO189,Safety,Regular schedule
244,2025-07-31,JOB563,0453,REG,12,WO479,FieldOps,Day shift
946,2025-07-05,JOB937,0400,DT,8,WO407,Safety,Emergency call
461,2025-06-27,JOB864,0455,DT,12,WO537,Logistics,Emergency call
247,2025-07-19,JOB318,0490,OT,6,WO137,Maintenance,Overtime
764,2025-07-30,JOB560,0473,OT,4,WO345,FieldOps,Regular schedule
802,2025-08-12,JOB914,0429,OT,8,WO430,FieldOps,Overtime
492,2025-06-26,JOB855,0430,REG,10,WO253,Logistics,Emergency call
487,2025-06-05,JOB984,0487,OT,4,WO871,Safety,Night shift
312,2025-07-06,JOB907,0456,OT,6,WO811,FieldOps,Weekend work
775,2025-07-11,JOB951,0432,DT,8,WO691,Safety,Day shift
522,2025-08-04,JOB269,0430,DT,12,WO369,FieldOps,Regular schedule
945,2025-07-30,JOB159,0494,OT,8,WO510,FieldOps,Emergency call
576,2025-06-14,JOB597,0419,OT,12,WO810,Safety,Overtime
689,2025-07-19,JOB450,0483,REG,6,WO505,Logistics,Regular schedule
735,2025-06-13,JOB319,0496,OT,12,WO412,FieldOps,Emergency call
353,2025-07-26,JOB882,0464,DT,8,WO794,Safety,Day shift
117,2025-08-09,JOB561,0436,DT,6,WO284,Safety,Emergency call
509,2025-06-23,JOB801,0458,DT,10,WO629,Safety,Overtime
700,2025-06-06,JOB312,0484,OT,12,WO641,FieldOps,Overtime
657,2025-08-03,JOB180,0458,REG,8,WO128,Safety,Overtime
537,2025-07-02,JOB582,0451,OT,8,WO168,Maintenance,Day shift
951,2025-07-04,JOB104,0419,REG,12,WO974,Maintenance,Night shift
792,2025-08-20,JOB635,0435,OT,10,WO892,Maintenance,Overtime
713,2025-06-05,JOB100,0422,OT,8,WO681,Maintenance,Overtime
825,2025-07-28,JOB496,0487,REG,12,WO700,Safety,Overtime
176,2025-06-11,JOB157,0448,REG,8,WO367,Logistics,Emergency call
267,2025-06-21,JOB720,0463,OT,4,WO176,Safety,Regular schedule
695,2025-06-05,JOB137,0481,REG,12,WO600,Logistics,Emergency call
776,2025-07-01,JOB142,0422,REG,12,WO938,Logistics,Emergency call
437,2025-08-16,JOB486,0498,OT,6,WO711,FieldOps,Day shift
253,2025-06-04,JOB156,0413,REG,10,WO220,Logistics,Regular schedule
275,2025-08-17,JOB973,0431,OT,4,WO891,Logistics,Night shift
193,2025-08-11,JOB654,0455,OT,6,WO708,FieldOps,Regular schedule
536,2025-06-23,JOB340,0472,DT,10,WO987,Maintenance,Weekend work
941,2025-06-17,JOB174,0407,REG,12,WO675,Maintenance,Weekend work
862,2025-05-30,JOB917,0445,OT,8,WO758,Safety,Night shift
439,2025-07-19,JOB880,0428,OT,8,WO212,Logistics,Regular schedule
187,2025-06-13,JOB540,0455,DT,8,WO815,Logistics,Overtime
365,2025-07-02,JOB785,0448,DT,12,WO695,Safety,Overtime
185,2025-07-15,JOB367,0414,OT,10,WO721,Logistics,Emergency call
605,2025-08-11,JOB188,0453,REG,12,WO928,Logistics,Weekend work
750,2025-07-19,JOB777,0422,OT,6,WO481,FieldOps,Night shift
748,2025-07-21,JOB804,0470,REG,10,WO667,Maintenance,Day shift
503,2025-06-26,JOB486,0462,DT,12,WO988,Safety,Regular schedule
787,2025-06-22,JOB234,0475,OT,6,WO905,Maintenance,Emergency call
418,2025-07-11,JOB554,0420,DT,8,WO772,Safety,Day shift
351,2025-07-17,JOB629,0406,REG,6,WO769,Safety,Regular schedule
551,2025-06-09,JOB175,0436,REG,8,WO119,FieldOps,Regular schedule
558,2025-08-10,JOB716,0467,OT,6,WO250,FieldOps,Weekend work
788,2025-06-26,JOB937,0418,REG,6,WO765,Safety,Weekend work
838,2025-07-20,JOB563,0469,DT,12,WO487,Maintenance,Emergency call
568,2025-06-27,JOB435,0405,OT,10,WO420,Maintenance,Day shift
989,2025-07-22,JOB986,0426,OT,8,WO375,Maintenance,Night shift
871,2025-06-30,JOB882,0482,OT,10,WO937,Logistics,Day shift
814,2025-07-15,JOB227,0466,REG,10,WO928,FieldOps,Weekend work
555,2025-07-30,JOB831,0485,OT,4,WO955,FieldOps,Regular schedule
338,2025-08-12,JOB909,0461,DT,12,WO420,Maintenance,Regular schedule
397,2025-06-02,JOB168,0416,OT,12,WO146,Maintenance,Overtime
924,2025-06-09,JOB573,0457,DT,12,WO118,FieldOps,Overtime
117,2025-05-29,JOB263,0497,DT,8,WO642,Maintenance,Weekend work
863,2025-05-24,JOB210,0487,REG,4,WO447,FieldOps,Overtime
330,2025-05-23,JOB174,0408,DT,6,WO349,FieldOps,Day shift
222,2025-05-24,JOB318,0494,DT,12,WO869,Safety,Weekend work
703,2025-06-09,JOB836,0409,REG,10,WO977,FieldOps,Emergency call
241,2025-06-12,JOB527,0474,OT,8,WO867,Maintenance,Regular schedule
878,2025-07-23,JOB522,0419,DT,12,WO561,Logistics,Emergency call
570,2025-08-20,JOB607,0478,OT,8,WO256,Maintenance,Weekend work
426,2025-07-05,JOB117,0431,DT,10,WO294,Logistics,Day shift
827,2025-06-10,JOB857,0441,DT,6,WO160,FieldOps,Weekend work
943,2025-08-10,JOB289,0462,OT,12,WO469,FieldOps,Overtime
965,2025-06-27,JOB533,0411,REG,12,WO298,Safety,Night shift
482,2025-08-02,JOB788,0410,REG,8,WO874,Safety,Day shift
389,2025-07-14,JOB671,0426,REG,8,WO796,Logistics,Night shift
852,2025-07-12,JOB614,0476,REG,6,WO532,FieldOps,Night shift
843,2025-07-30,JOB858,0471,OT,6,WO726,Safety,Day shift
594,2025-07-20,JOB515,0483,DT,6,WO810,Logistics,Overtime
113,2025-06-19,JOB988,0475,REG,4,WO669,Maintenance,Night shift
980,2025-06-25,JOB420,0441,REG,6,WO165,FieldOps,Day shift
932,2025-06-24,JOB829,0430,REG,10,WO111,Safety,Emergency call
724,2025-06-28,JOB619,0456,OT,10,WO533,Safety,Regular schedule
309,2025-07-08,JOB607,0420,REG,10,WO108,Logistics,Night shift
875,2025-07-22,JOB361,0494,DT,10,WO192,Maintenance,Emergency call
724,2025-06-17,JOB828,0475,OT,10,WO852,Logistics,Night shift
798,2025-06-23,JOB635,0447,REG,4,WO941,Logistics,Weekend work
847,2025-06-01,JOB242,0416,DT,4,WO938,Safety,Night shift
699,2025-06-04,JOB771,0429,OT,8,WO560,Logistics,Overtime
428,2025-08-11,JOB465,0415,REG,12,WO697,Safety,Overtime
971,2025-08-01,JOB591,0493,DT,10,WO721,Logistics,Weekend work
183,2025-07-04,JOB942,0455,OT,6,WO819,Logistics,Regular schedule
906,2025-05-28,JOB456,0402,DT,10,WO303,Safety,Night shift
363,2025-08-09,JOB670,0465,OT,4,WO588,Maintenance,Day shift
915,2025-07-17,JOB586,0448,OT,6,WO219,Safety,Regular schedule
518,2025-06-27,JOB740,0442,DT,6,WO896,Logistics,Weekend work
803,2025-07-16,JOB102,0489,REG,4,WO238,Safety,Overtime
474,2025-08-19,JOB746,0438,DT,10,WO340,Logistics,Regular schedule
636,2025-08-03,JOB958,0467,DT,12,WO420,Logistics,Day shift
182,2025-08-06,JOB501,0455,DT,6,WO487,FieldOps,Day shift
453,2025-07-23,JOB835,0492,OT,6,WO434,Safety,Day shift
895,2025-07-20,JOB663,0402,DT,10,WO176,Maintenance,Night shift
534,2025-07-01,JOB801,0430,REG,6,WO486,Logistics,Day shift
608,2025-06-24,JOB412,0488,REG,8,WO703,FieldOps,Emergency call
839,2025-06-04,JOB503,0484,REG,8,WO377,Safety,Day shift
623,2025-07-05,JOB510,0416,REG,10,WO692,FieldOps,Regular schedule
888,2025-07-02,JOB769,0435,REG,4,WO287,FieldOps,Day shift
671,2025-07-25,JOB411,0403,OT,8,WO386,FieldOps,Regular schedule
460,2025-06-17,JOB211,0451,DT,4,WO465,Safety,Emergency call
575,2025-07-24,JOB953,0467,REG,10,WO657,Safety,Overtime
961,2025-07-28,JOB679,0422,DT,12,WO846,Safety,Regular schedule
121,2025-07-22,JOB974,0495,REG,10,WO528,FieldOps,Night shift
634,2025-07-02,JOB358,0415,OT,12,WO587,FieldOps,Night shift
167,2025-08-19,JOB183,0483,OT,6,WO928,FieldOps,Emergency call
923,2025-07-15,JOB306,0403,REG,12,WO328,Safety,Overtime
456,2025-05-23,JOB238,0406,DT,6,WO231,FieldOps,Overtime
975,2025-07-24,JOB649,0487,OT,4,WO270,Safety,Emergency call
427,2025-08-02,JOB940,0413,OT,6,WO805,FieldOps,Emergency call
910,2025-06-09,JOB176,0462,DT,8,WO949,Logistics,Overtime
842,2025-06-10,JOB839,0479,OT,6,WO233,Safety,Night shift
204,2025-05-30,JOB818,0486,OT,8,WO983,FieldOps,Day shift
118,2025-06-18,JOB369,0458,REG,10,WO393,FieldOps,Weekend work
199,2025-08-15,JOB776,0457,DT,10,WO681,Maintenance,Overtime
688,2025-06-27,JOB897,0469,DT,10,WO170,FieldOps,Weekend work
366,2025-07-30,JOB225,0481,OT,8,WO614,Safety,Day shift
242,2025-06-28,JOB921,0437,DT,8,WO577,Logistics,Overtime
448,2025-07-11,JOB285,0498,OT,4,WO591,Safety,Emergency call
334,2025-05-26,JOB228,0496,DT,4,WO533,Safety,Regular schedule
275,2025-08-18,JOB838,0451,DT,10,WO679,Logistics,Emergency call
